"nodo1","nodo2","nodo1_nombre","nodo2_nombre","peso_arista","peso_nodo1","peso_nodo2","nodo1_afinidad","nodo2_afinidad","nodo1_dos_digitos","nodo2_dos_digitos","nodo1_dos_digitos_nombre","nodo2_dos_digitos_nombre"
112514,561920,"Camaronicultura y acuicultura de otros crustáceos en agua dulce","Organizadores de convenciones y ferias comerciales e industriales","0.5",2.5,5,0.286161265697577,0.231974413530779,11,56,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
112515,931210,"Piscicultura en agua dulce","Administración pública en general","0.563636363636364",717.5,22892,0.478074802108305,0.471632860261406,11,93,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza","Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales"
112516,611411,"Piscicultura en agua salada","Escuelas comerciales y secretariales del sector privado","0.5",2.5,13,0.347228291235666,0.451027799144692,11,61,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza","Servicios educativos"
112519,541850,"Otra acuicultura","Agencias de anuncios publicitarios","0.333333333333333",69,73.5,0.399644441722431,0.261646300244169,11,54,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza","Servicios profesionales, científicos y técnicos"
114119,541943,"Pesca y captura de otros peces, crustáceos, moluscos y otras especies","Servicios veterinarios para la ganadería prestados por el sector privado","0.461538461538462",480,52.5,0.375906363364471,0.494253156204268,11,54,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza","Servicios profesionales, científicos y técnicos"
115111,621212,"Servicios de fumigación agrícola","Consultorios dentales del sector público","0.333333333333333",2.5,7.5,0.309646621301022,0.325301959527048,11,62,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza","Servicios de salud y de asistencia social"
115113,931510,"Beneficio de productos agrícolas","Regulación y fomento de actividades para mejorar y preservar el medio ambiente","0.428571428571429",22.5,1794,0.33855160874323,0.412929392816319,11,93,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza","Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales"
115119,311212,"Otros servicios relacionados con la agricultura","Elaboración de harina de trigo","0.333333333333333",25.5,175.5,0.272362832752683,0.303364284943387,11,31,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza","Industrias manufactureras"
115119,339995,"Otros servicios relacionados con la agricultura","Fabricación de ataúdes","0.333333333333333",25.5,633.5,0.272362832752683,0.387523746652429,11,33,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza","Industrias manufactureras"
115119,431194,"Otros servicios relacionados con la agricultura","Comercio al por mayor de miel","0.666666666666667",25.5,17.5,0.272362832752683,0.375875438215359,11,43,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza","Comercio al por mayor"
115210,339994,"Servicios relacionados con la cría y explotación de animales","Fabricación de velas y veladoras","0.5",33,138.5,0.375442486624892,0.404165090475064,11,33,"Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza","Industrias manufactureras"
212222,337920,"Minería de plata","Fabricación de persianas y cortineros","0.5",256,20.5,0.436133749548392,0.22165298805413,21,33,"Minería","Industrias manufactureras"
212222,513131,"Minería de plata","Edición de libros en formato electrónico","0.5",256,23,0.436133749548392,0.21882188273334,21,51,"Minería","Información en medios masivos"
212231,212232,"Minería de cobre","Minería de plomo y zinc","1",702,729,0.373989006548649,0.422353409767392,21,21,"Minería","Minería"
212232,212394,"Minería de plomo y zinc","Minería de roca fosfórica","0.5",729,116,0.422353409767392,0.583007301052357,21,21,"Minería","Minería"
212291,624222,"Minería de manganeso","Refugios temporales comunitarios del sector público","0.25",380,68.5,1,0.421734034559489,21,62,"Minería","Servicios de salud y de asistencia social"
212311,713944,"Minería de piedra caliza","Centros de acondicionamiento físico del sector público","0.315789473684211",627.5,280,0.382964289758597,0.297725596359934,21,71,"Minería","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
212312,213119,"Minería de mármol","Otros servicios relacionados con la minería","0.666666666666667",82,194,0.43969330644992,0.320505537863117,21,21,"Minería","Minería"
212319,713942,"Minería de otras piedras dimensionadas","Clubes deportivos del sector público","0.4",49,33,0.317500264964321,0.397266735538321,21,71,"Minería","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
212321,621341,"Minería de arena y grava para la construcción","Consultorios del sector privado de audiología y de terapia ocupacional, física y del lenguaje","0.458333333333333",349.5,1135.5,0.400435016738094,0.415961964175096,21,62,"Minería","Servicios de salud y de asistencia social"
212322,326160,"Minería de tezontle y tepetate","Fabricación de botellas de plástico","0.333333333333333",96.5,471,0.454059802854992,0.303066239634956,21,32,"Minería","Industrias manufactureras"
212325,325993,"Minería de caolín","Fabricación de resinas de plásticos reciclados","0.5",52,5,0.396524584153381,0.284534404958756,21,32,"Minería","Industrias manufactureras"
212329,488492,"Minería de otras arcillas y de otros minerales refractarios","Servicios de administración de carreteras, puentes y servicios auxiliares","0.666666666666667",31,31,0.346416595815114,0.396094782380393,21,48,"Minería","Transportes, correos y almacenamiento"
212392,512250,"Minería de piedra de yeso","Productoras y distribuidoras discográficas","1",2.5,5,0.300070164629697,0.243841496323924,21,51,"Minería","Información en medios masivos"
212394,212399,"Minería de roca fosfórica","Minería de otros minerales no metálicos","0.5",116,10.5,0.583007301052357,0.32834670319851,21,21,"Minería","Minería"
212399,213119,"Minería de otros minerales no metálicos","Otros servicios relacionados con la minería","0.5",10.5,194,0.32834670319851,0.320505537863117,21,21,"Minería","Minería"
213119,238312,"Otros servicios relacionados con la minería","Trabajos de enyesado, empastado y tiroleado","0.5",194,5,0.320505537863117,0.249097422995247,21,23,"Minería","Construcción"
221111,339940,"Generación de electricidad a partir de combustibles fósiles","Fabricación de artículos y accesorios para escritura, pintura, dibujo y actividades de oficina","0.666666666666667",86,15,0.300425980890851,0.271307018099403,22,33,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Industrias manufactureras"
221111,435220,"Generación de electricidad a partir de combustibles fósiles","Comercio al por mayor de maquinaria y equipo para la industria manufacturera","0.6",86,431,0.300425980890851,0.265576096720029,22,43,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Comercio al por mayor"
221111,485410,"Generación de electricidad a partir de combustibles fósiles","Transporte escolar y de personal","0.666666666666667",86,144.5,0.300425980890851,0.296609674331137,22,48,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Transportes, correos y almacenamiento"
221111,562998,"Generación de electricidad a partir de combustibles fósiles","Otros servicios de manejo de residuos por el sector privado","0.666666666666667",86,18.5,0.300425980890851,0.292837738385569,22,56,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
221121,312111,"Transmisión de energía eléctrica","Elaboración de refrescos y otras bebidas no alcohólicas","0.5",7.5,713.5,0.345134076529075,0.390020603430753,22,31,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Industrias manufactureras"
221121,327391,"Transmisión de energía eléctrica","Fabricación de productos preesforzados de concreto","0.666666666666667",7.5,360,0.345134076529075,0.402338583408609,22,32,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Industrias manufactureras"
221121,333920,"Transmisión de energía eléctrica","Fabricación de maquinaria y equipo para levantar y trasladar","0.666666666666667",7.5,23,0.345134076529075,0.277115101403358,22,33,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Industrias manufactureras"
221121,484121,"Transmisión de energía eléctrica","Autotransporte foráneo de productos agrícolas sin refrigeración","0.666666666666667",7.5,292.5,0.345134076529075,0.280341549782964,22,48,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Transportes, correos y almacenamiento"
221121,541712,"Transmisión de energía eléctrica","Servicios de investigación científica y desarrollo en ciencias naturales y exactas, ingeniería, y ciencias de la vida, prestados por el sector público","0.666666666666667",7.5,31,0.345134076529075,0.314153804805243,22,54,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Servicios profesionales, científicos y técnicos"
221121,611622,"Transmisión de energía eléctrica","Escuelas de deporte del sector público","0.666666666666667",7.5,7.5,0.345134076529075,0.312991844062613,22,61,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Servicios educativos"
221121,713942,"Transmisión de energía eléctrica","Clubes deportivos del sector público","0.4",7.5,33,0.345134076529075,0.397266735538321,22,71,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
221122,466211,"Distribución de energía eléctrica","Comercio al por menor de mobiliario, equipo y accesorios de cómputo","0.473684210526316",1849,340.5,0.443150824258434,0.254618231266379,22,46,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Comercio al por menor"
221123,611699,"Comercialización de energía eléctrica","Otros servicios educativos proporcionados por el sector público","0.454545454545455",289.5,282,0.432666352861641,0.409753011947696,22,61,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Servicios educativos"
221210,236222,"Suministro de gas natural por ductos al consumidor final","Supervisión de edificación de inmuebles comerciales y de servicios, y otras edificaciones no residenciales","1",20.5,2.5,0.266783695673229,0.268986263822027,22,23,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Construcción"
221210,237211,"Suministro de gas natural por ductos al consumidor final","División de terrenos","1",20.5,2.5,0.266783695673229,0.296103911900726,22,23,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Construcción"
221210,238110,"Suministro de gas natural por ductos al consumidor final","Trabajos de cimentaciones","1",20.5,525,0.266783695673229,0.34574528064739,22,23,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Construcción"
221210,312222,"Suministro de gas natural por ductos al consumidor final","Elaboración de puros y otros productos de tabaco","1",20.5,20.5,0.266783695673229,0.495419754458503,22,31,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Industrias manufactureras"
221210,326130,"Suministro de gas natural por ductos al consumidor final","Fabricación de laminados de plástico","1",20.5,2.5,0.266783695673229,0.273596530013367,22,32,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Industrias manufactureras"
221210,327122,"Suministro de gas natural por ductos al consumidor final","Fabricación de azulejos y losetas no refractarias","1",20.5,8,0.266783695673229,0.295980249934352,22,32,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Industrias manufactureras"
221210,332991,"Suministro de gas natural por ductos al consumidor final","Fabricación de baleros o rodamientos","1",20.5,2.5,0.266783695673229,0.272948716554693,22,33,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Industrias manufactureras"
221210,333992,"Suministro de gas natural por ductos al consumidor final","Fabricación de maquinaria y equipo para envasar y empacar","1",20.5,2.5,0.266783695673229,0.242170137669288,22,33,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Industrias manufactureras"
221210,335220,"Suministro de gas natural por ductos al consumidor final","Fabricación de aparatos de línea blanca","1",20.5,2.5,0.266783695673229,0.270835533393701,22,33,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Industrias manufactureras"
221210,431123,"Suministro de gas natural por ductos al consumidor final","Comercio al por mayor de pescados y mariscos","1",20.5,2.5,0.266783695673229,0.278507802479404,22,43,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Comercio al por mayor"
221210,431193,"Suministro de gas natural por ductos al consumidor final","Comercio al por mayor de conservas alimenticias","1",20.5,78,0.266783695673229,0.281874903624276,22,43,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Comercio al por mayor"
221210,431212,"Suministro de gas natural por ductos al consumidor final","Comercio al por mayor de vinos y licores","1",20.5,21,0.266783695673229,0.210875508787304,22,43,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Comercio al por mayor"
221210,431220,"Suministro de gas natural por ductos al consumidor final","Comercio al por mayor de cigarros, puros y tabaco","1",20.5,61,0.266783695673229,0.321323089338725,22,43,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Comercio al por mayor"
221210,481210,"Suministro de gas natural por ductos al consumidor final","Transporte aéreo no regular","1",20.5,8,0.266783695673229,0.244426385742583,22,48,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Transportes, correos y almacenamiento"
221210,484111,"Suministro de gas natural por ductos al consumidor final","Autotransporte local de productos agrícolas sin refrigeración","1",20.5,2.5,0.266783695673229,0.283931217488884,22,48,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Transportes, correos y almacenamiento"
221210,486910,"Suministro de gas natural por ductos al consumidor final","Transporte por ductos de productos refinados del petróleo","1",20.5,8,0.266783695673229,0.277077589218141,22,48,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Transportes, correos y almacenamiento"
221210,488112,"Suministro de gas natural por ductos al consumidor final","Administración de aeropuertos y helipuertos","1",20.5,20.5,0.266783695673229,0.282745640603857,22,48,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Transportes, correos y almacenamiento"
221210,488190,"Suministro de gas natural por ductos al consumidor final","Otros servicios relacionados con el transporte aéreo","1",20.5,43.5,0.266783695673229,0.283400741135613,22,48,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Transportes, correos y almacenamiento"
221210,488511,"Suministro de gas natural por ductos al consumidor final","Servicios de agencias aduanales","1",20.5,7.5,0.266783695673229,0.269153349746806,22,48,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Transportes, correos y almacenamiento"
221210,513121,"Suministro de gas natural por ductos al consumidor final","Edición de revistas y otras publicaciones periódicas en formato electrónico","1",20.5,2.5,0.266783695673229,0.302962498349444,22,51,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Información en medios masivos"
221210,513210,"Suministro de gas natural por ductos al consumidor final","Edición de software","1",20.5,2.5,0.266783695673229,0.201417353600563,22,51,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Información en medios masivos"
221210,524130,"Suministro de gas natural por ductos al consumidor final","Compañías afianzadoras","1",20.5,15.5,0.266783695673229,0.213940415730347,22,52,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Servicios financieros y de seguros"
221210,532412,"Suministro de gas natural por ductos al consumidor final","Alquiler de equipo de transporte, excepto terrestre","1",20.5,8,0.266783695673229,0.273410240000319,22,53,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Servicios inmobiliarios y de alquiler de bienes muebles e intangibles"
221210,541350,"Suministro de gas natural por ductos al consumidor final","Servicios de inspección de edificios","1",20.5,89,0.266783695673229,0.385511648068737,22,54,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Servicios profesionales, científicos y técnicos"
221210,541722,"Suministro de gas natural por ductos al consumidor final","Servicios de investigación científica y desarrollo en ciencias sociales y humanidades, prestados por el sector público","1",20.5,75.5,0.266783695673229,0.3926697655495,22,54,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Servicios profesionales, científicos y técnicos"
221210,541820,"Suministro de gas natural por ductos al consumidor final","Agencias de relaciones públicas","1",20.5,8,0.266783695673229,0.187220354878919,22,54,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Servicios profesionales, científicos y técnicos"
221210,541870,"Suministro de gas natural por ductos al consumidor final","Distribución de material publicitario","1",20.5,2.5,0.266783695673229,0.297138636536386,22,54,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Servicios profesionales, científicos y técnicos"
221210,541910,"Suministro de gas natural por ductos al consumidor final","Servicios de investigación de mercados y encuestas de opinión pública","1",20.5,41,0.266783695673229,0.182545817011302,22,54,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Servicios profesionales, científicos y técnicos"
221210,541990,"Suministro de gas natural por ductos al consumidor final","Otros servicios profesionales, científicos y técnicos","1",20.5,5,0.266783695673229,0.252814701117202,22,54,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Servicios profesionales, científicos y técnicos"
221210,611431,"Suministro de gas natural por ductos al consumidor final","Escuelas para la capacitación de ejecutivos del sector privado","1",20.5,43,0.266783695673229,0.329957515805206,22,61,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Servicios educativos"
221210,621114,"Suministro de gas natural por ductos al consumidor final","Consultorios de medicina especializada del sector público","1",20.5,8,0.266783695673229,0.360460039424648,22,62,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Servicios de salud y de asistencia social"
221210,621411,"Suministro de gas natural por ductos al consumidor final","Centros de planificación familiar del sector privado","1",20.5,36,0.266783695673229,0.295842120354262,22,62,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Servicios de salud y de asistencia social"
221210,621412,"Suministro de gas natural por ductos al consumidor final","Centros de planificación familiar del sector público","1",20.5,20.5,0.266783695673229,0.452740413072709,22,62,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Servicios de salud y de asistencia social"
221210,621492,"Suministro de gas natural por ductos al consumidor final","Otros centros del sector público para la atención de pacientes que no requieren hospitalización","1",20.5,20.5,0.266783695673229,0.410589166151199,22,62,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Servicios de salud y de asistencia social"
221210,621512,"Suministro de gas natural por ductos al consumidor final","Laboratorios médicos y de diagnóstico del sector público","1",20.5,81,0.266783695673229,0.405751894001053,22,62,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Servicios de salud y de asistencia social"
221210,621992,"Suministro de gas natural por ductos al consumidor final","Servicios de bancos de órganos, bancos de sangre y otros servicios auxiliares al tratamiento médico prestados por el sector público","1",20.5,40.5,0.266783695673229,0.437933820392971,22,62,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Servicios de salud y de asistencia social"
221210,624221,"Suministro de gas natural por ductos al consumidor final","Refugios temporales comunitarios del sector privado","1",20.5,2.5,0.266783695673229,0.299862818722939,22,62,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Servicios de salud y de asistencia social"
221210,713299,"Suministro de gas natural por ductos al consumidor final","Otros juegos de azar","1",20.5,478,0.266783695673229,0.270589016115023,22,71,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
221210,713950,"Suministro de gas natural por ductos al consumidor final","Boliches","1",20.5,28.5,0.266783695673229,0.289971036915563,22,71,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
221210,931110,"Suministro de gas natural por ductos al consumidor final","Órganos legislativos","1",20.5,326.5,0.266783695673229,0.425402710869892,22,93,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales"
221311,325999,"Captación, tratamiento y suministro de agua realizados por el sector privado","Fabricación de otros productos químicos","0.5",75,253.5,0.374046372937232,0.37382817448462,22,32,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Industrias manufactureras"
221312,611112,"Captación, tratamiento y suministro de agua realizados por el sector público","Escuelas de educación preescolar y centros de estimulación temprana del sector público","0.583333333333333",4403.5,4925,0.447684968319708,0.416028851153344,22,61,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Servicios educativos"
236111,237212,"Edificación de vivienda unifamiliar","Construcción de obras de urbanización","0.5",2132.5,831,0.306638153630956,0.329134472735922,23,23,"Construcción","Construcción"
236111,541690,"Edificación de vivienda unifamiliar","Otros servicios de consultoría científica y técnica","0.5",2132.5,100,0.306638153630956,0.246804083851568,23,54,"Construcción","Servicios profesionales, científicos y técnicos"
236111,712111,"Edificación de vivienda unifamiliar","Museos del sector privado","0.375",2132.5,111.5,0.306638153630956,0.305930040806937,23,71,"Construcción","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
236112,311930,"Edificación de vivienda multifamiliar","Elaboración de concentrados, polvos, jarabes y esencias de sabor para bebidas","0.666666666666667",672.5,25.5,0.297463748338491,0.329605304718616,23,31,"Construcción","Industrias manufactureras"
236112,316211,"Edificación de vivienda multifamiliar","Fabricación de calzado con corte de piel y cuero","0.666666666666667",672.5,865.5,0.297463748338491,0.288737302432985,23,31,"Construcción","Industrias manufactureras"
236113,238290,"Supervisión de edificación residencial","Otras instalaciones y equipamiento en construcciones","0.75",25.5,40.5,0.304758458447903,0.25643677517888,23,23,"Construcción","Construcción"
236113,323120,"Supervisión de edificación residencial","Industrias conexas a la impresión","0.666666666666667",25.5,15.5,0.304758458447903,0.233228486227307,23,32,"Construcción","Industrias manufactureras"
236113,466314,"Supervisión de edificación residencial","Comercio al por menor de lámparas ornamentales y candiles","0.666666666666667",25.5,7.5,0.304758458447903,0.247037457939999,23,46,"Construcción","Comercio al por menor"
236113,488491,"Supervisión de edificación residencial","Servicios de administración de centrales camioneras","0.666666666666667",25.5,116.5,0.304758458447903,0.42597720604047,23,48,"Construcción","Transportes, correos y almacenamiento"
236113,513131,"Supervisión de edificación residencial","Edición de libros en formato electrónico","0.666666666666667",25.5,23,0.304758458447903,0.21882188273334,23,51,"Construcción","Información en medios masivos"
236113,519290,"Supervisión de edificación residencial","Portales de búsqueda en la red y otros servicios de suministro de información","0.666666666666667",25.5,13,0.304758458447903,0.218049859068592,23,51,"Construcción","Información en medios masivos"
236113,532289,"Supervisión de edificación residencial","Alquiler de otros artículos para el hogar y personales","0.666666666666667",25.5,10,0.304758458447903,0.262494601007477,23,53,"Construcción","Servicios inmobiliarios y de alquiler de bienes muebles e intangibles"
236113,561740,"Supervisión de edificación residencial","Servicios de limpieza de tapicería, alfombras y muebles","0.666666666666667",25.5,5,0.304758458447903,0.328246531979337,23,56,"Construcción","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
236113,611181,"Supervisión de edificación residencial","Escuelas del sector privado de educación para necesidades especiales","0.666666666666667",25.5,36,0.304758458447903,0.270030272919311,23,61,"Construcción","Servicios educativos"
236211,484232,"Edificación de naves y plantas industriales, excepto la supervisión","Autotransporte foráneo de materiales y residuos peligrosos","0.6",1211,1739.5,0.2825962001505,0.369662377428959,23,48,"Construcción","Transportes, correos y almacenamiento"
236212,238312,"Supervisión de edificación de naves y plantas industriales","Trabajos de enyesado, empastado y tiroleado","0.666666666666667",274,5,0.328161943773361,0.249097422995247,23,23,"Construcción","Construcción"
236212,487210,"Supervisión de edificación de naves y plantas industriales","Transporte turístico por agua","0.333333333333333",274,43,0.328161943773361,0.353841090359598,23,48,"Construcción","Transportes, correos y almacenamiento"
236212,541420,"Supervisión de edificación de naves y plantas industriales","Diseño industrial","0.666666666666667",274,10,0.328161943773361,0.317574721775686,23,54,"Construcción","Servicios profesionales, científicos y técnicos"
236212,611181,"Supervisión de edificación de naves y plantas industriales","Escuelas del sector privado de educación para necesidades especiales","0.666666666666667",274,36,0.328161943773361,0.270030272919311,23,61,"Construcción","Servicios educativos"
236221,623991,"Edificación de inmuebles comerciales y de servicios, y otras edificaciones no residenciales, excepto la supervisión","Orfanatos y otras residencias de asistencia social del sector privado","0.428571428571429",1494.5,53.5,0.320568768792435,0.278917746921517,23,62,"Construcción","Servicios de salud y de asistencia social"
236222,237211,"Supervisión de edificación de inmuebles comerciales y de servicios, y otras edificaciones no residenciales","División de terrenos","1",2.5,2.5,0.268986263822027,0.296103911900726,23,23,"Construcción","Construcción"
236222,238110,"Supervisión de edificación de inmuebles comerciales y de servicios, y otras edificaciones no residenciales","Trabajos de cimentaciones","1",2.5,525,0.268986263822027,0.34574528064739,23,23,"Construcción","Construcción"
236222,312222,"Supervisión de edificación de inmuebles comerciales y de servicios, y otras edificaciones no residenciales","Elaboración de puros y otros productos de tabaco","1",2.5,20.5,0.268986263822027,0.495419754458503,23,31,"Construcción","Industrias manufactureras"
236222,326130,"Supervisión de edificación de inmuebles comerciales y de servicios, y otras edificaciones no residenciales","Fabricación de laminados de plástico","1",2.5,2.5,0.268986263822027,0.273596530013367,23,32,"Construcción","Industrias manufactureras"
236222,327122,"Supervisión de edificación de inmuebles comerciales y de servicios, y otras edificaciones no residenciales","Fabricación de azulejos y losetas no refractarias","1",2.5,8,0.268986263822027,0.295980249934352,23,32,"Construcción","Industrias manufactureras"
236222,332991,"Supervisión de edificación de inmuebles comerciales y de servicios, y otras edificaciones no residenciales","Fabricación de baleros o rodamientos","1",2.5,2.5,0.268986263822027,0.272948716554693,23,33,"Construcción","Industrias manufactureras"
236222,333992,"Supervisión de edificación de inmuebles comerciales y de servicios, y otras edificaciones no residenciales","Fabricación de maquinaria y equipo para envasar y empacar","1",2.5,2.5,0.268986263822027,0.242170137669288,23,33,"Construcción","Industrias manufactureras"
236222,335220,"Supervisión de edificación de inmuebles comerciales y de servicios, y otras edificaciones no residenciales","Fabricación de aparatos de línea blanca","1",2.5,2.5,0.268986263822027,0.270835533393701,23,33,"Construcción","Industrias manufactureras"
236222,431123,"Supervisión de edificación de inmuebles comerciales y de servicios, y otras edificaciones no residenciales","Comercio al por mayor de pescados y mariscos","1",2.5,2.5,0.268986263822027,0.278507802479404,23,43,"Construcción","Comercio al por mayor"
236222,431193,"Supervisión de edificación de inmuebles comerciales y de servicios, y otras edificaciones no residenciales","Comercio al por mayor de conservas alimenticias","1",2.5,78,0.268986263822027,0.281874903624276,23,43,"Construcción","Comercio al por mayor"
236222,431212,"Supervisión de edificación de inmuebles comerciales y de servicios, y otras edificaciones no residenciales","Comercio al por mayor de vinos y licores","1",2.5,21,0.268986263822027,0.210875508787304,23,43,"Construcción","Comercio al por mayor"
236222,431220,"Supervisión de edificación de inmuebles comerciales y de servicios, y otras edificaciones no residenciales","Comercio al por mayor de cigarros, puros y tabaco","1",2.5,61,0.268986263822027,0.321323089338725,23,43,"Construcción","Comercio al por mayor"
